Name,Type,Ingredients,Price
AMOREPACIFIC,Treatments,"Camellia Sinensis Leaf Water, Butylene Glycol, Water, Glycerin, Alcohol, Trehalose, Phyllostachis Bambusoides Juice, Glycereth-26, Hydrogenated Poly(C6-14 Olefin), Dimethicone, Hydrogenated Lecithin, Propanediol, Pentaerythrityl Tetraethylhexanoate, Polymethylsilsesquioxane, Panthenol, Cetearyl Olivate, 1,2-Hexanediol, Peg-5 Rapeseed Sterol, Sorbitan Olivate, Sodium Polyacrylate, Hydrogenated Polydecene, Fragrance, 1,2- Hexanediol, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Xanthan Gum, Tromethamine, Glycyrrhiza Glabra (Licorice) Root Extract, Adenosine, Disodium Edta, Ethylhexylglycerin, Beta-Glucan, Ppg-5-Laureth-5, Ethylhexylglycerin, Glycine Soja (Soybean) Seed Extract, Natto Gum, Dextrin, Theobroma Cacao (Cocoa) Extract, Camellia Sinensis Leaf Extract, Disodium Edta, Phenoxyethanol, Poloxamer 235, Betaine, Ethoxydiglycol, Epigallocatechin Gallate, Camellia Sinensis Flower Extract, Tocophersolan, Poloxamer 338, Panax Ginseng Root Extract, Glucose, Acetic Acid, Potassium Hydroxide, Caprylyl Glycol, Tocopherol.",$280.00 
STACKEDSKINCARE,Treatments,"-Yeast Extract: A naturally fermented ingredient that boosts collagen, enhances healing, and provides moisture
-SH-OLIGOPEPTIDE 1: A powerful growth factor that activates the skin’s natural renewal and healing processes
-Green Tea Extract: A rich source",$150.00 
REN CLEAN SKINCARE,Treatments,"-Boswellic Acid (Boswellia Serrata Bark): Relaxes muscles and fights facial fatigue, diminishing appearance of lines and wrinkles.
-Vitamin C (Ascorbic Acid): Supports natural collagen synthesis, improves skin elasticity, and evens out skin tone.
-Magnesi",$48.00 
SULWHASOO,Treatments,"-JAUM Balancing Complex™: A powerhouse herbal blend that replenishes essential moisture for smooth, hydrated, and well-balanced skin.

Water / Aqua / Eau, Butylene Glycol, Olea Europaea (Olive) Fruit Oil, 1,2-Hexanediol, Betaine, Fragrance/Parfum, Sodiu",$72.00 
DIOR,Treatments,"Aqua (Water), Alcohol, Dipropylene Glycol, Glycerin, Propylene Glycol, Lactic Acid, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Betaine, Cellulose, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Phenoxyethanol, Sodium Hydroxide, Peg-60 Hydrogenated Castor Oil, Zinc Gluconate, Parfum (Fragrance), Alcaligenes Polysaccharides, Xanthan Gum, Sodium Citrate, Polysorbate 60, Sorbitan Isostearate, Kaolin, Adenosine, Sodium Tocopheryl Phosphate, Peg-7 Glyceryl Cocoate, Illite, Sodium Metabisulfite, Ci 77491 (Iron Oxides), Synthetic Fluorphlogopite, Polyquaternium-7, Iris Florentina Root Extract, Bht, Methylsilanol Tri-Peg-8 Glyceryl Cocoate, Tocopherol, Ci 14700 (Red 4), Ci 60730 (Ext. Violet 2), Ci 19140 (Yellow 5).",$95.00 
SHISEIDO,Treatments,"-Skingenecell 1P: Aligns cells and retexturizes skin from within.
-Pearl Hybrid Complex: Diminishes discoloration and creates an even-toned and luminous complexion.

Water, Alcohol Denat., Glycerin, Butylene Glycol, Dimethicone, Bis-Diglyceryl Polyacyladi",$225.00 
EVE LOM,Treatments,"-Tea Tree Oil and Salicylic Acid: Promote skin’s natural elimination and calming of acne and blemishes.
-Zinc Oxide and Yarrow: Control the appearance of sebum production.
-Chamomile: Soothes and calms inflammation.

Water, Alcohol Denat., Cetearyl Alco",$34.00 
TATA HARPER,Treatments,"-Quadruple Neuropeptide Technology: Delivers a relaxing and smoothing effect to help reduce the look of even the most severe wrinkles.
-Pistachio Tree Crystal Tears: Help reidentify the appearance of skin and restore the look of youthful volume.
-Candle T",$450.00 
DR ROEBUCK'S,Treatments,"-Hyaluronic Acid: Helps to smooth and plump the look of skin, retain moisture, and decrease the appearance of fine lines.
-Peptides: Help plump the look of skin.
-Co-enzyme Q10: Helps improve the look of skin firmness.

Water, Betaine, Propanediol, Glycer",$60.00 
ANTHONY,Treatments,"-Licorice: Helps to brighten skin, treat dark spots, and promote an even skin tone.
-Polypeptides: Provide targeted antiaging and anti-inflammatory benefits.
-Vitamin C: Acts as a potent antioxidant, brightening the appearance of skin and helping to reduc",$46.00 
PRIMA,Treatments,"-100 mg Broad Spectrum Hemp CBD: Helps calm skin, reducing the appearance of discoloration, texture, and redness for a healthy-looking complexion.
-Saccharide Complex: A unique, skin-identical carbohydrate complex that provides intense, lasting hydration ",$42.00 
ALGENIST,Treatments,"-Alguronic Acid: Reduces the appearance of fine lines and wrinkles, as well as brightens the overall appearance of the skin.
-Algaprotein: Visibly improves skin's firmness and elasticity while improving the appearance of skin's overall texture and supplen",$95.00 
DR ROEBUCK'S,Treatments,"-Plant-based Squalane: Improves cell longevity and helps to enhance elasticity.
-Pullulan and Inca Inchi Oil: Help to visibly plump and firm while improving the overall appearance of skin.
-Hyaluronic Acid: Increases hydration and moisture while improving",$60.00 
MARIO BADESCU,Treatments,"Water, Zea Mays (Corn) Oil, Glycerin, Sclerotium Gum, Stearic Acid, Triethanolamine, Propylene Glycol, Tocopheryl Acetate, Urea, Hydrolyzed Elastin, RNA, Oligopeptide-5, Retinyl Palmitate, Hydrolyzed Glycosaminoglycans, Collagen, Pollen Extract, Glycine Soja (Soybean) Seed Extract, Olea Europaea (Olive) Fruit Extract, Fucus Vesiculosus Extract, Sodium Hyaluronate, Triticum Vulgare (Wheat) Germ Extract, Carrageenan, Carbomer, Glyceryl Acrylate/Acrylic Acid Copolymer, Parfum (Fragrance), Sodium Chloride, Diazolidinyl Urea, Methylparaben, Propylparaben, Phenoxyethanol, Limonene, Linalool, CI 19140 (Yellow 5), CI 42090 (Blue 1).",$25.00 
BEAUTYBIO,Treatments,"-Sorghum Stalk and 3-D Protein: Helps the skin appear taut, firm, and wrinkle-free.
-Sweet Almond Oil: Helps to support skin’s moisture barrier.
-Acmella Oleracea: Decreases the appearance of wrinkles.

Phase One:
Water, Ethylhexyl Stearate, Glycerin, C",$85.00 
INDIE LEE,Treatments,"-Glycolic and Salicylic Acids: Exfoliates the skin and helps decongest pores.
-Witch Hazel: Used for its astringent, anti-inflammatory and antiseptic abilities.

Isopropyl Alcohol, Water, Zinc Sulphate, Salicylic Acid, Glycolic Acid, Camphor, Hamamelis Vi",$28.00 
YVES SAINT LAURENT,Treatments,"-High and Low Molecular Weight Hyaluronic Acid: Helps provide short- and long-term hydration.
-Iris: Acts as a natural antioxidant and supports natural collagen to help plump the appearance of skin.

Aqua / Water, Butylene Glycol Glycerin, Rhamnose, Alcoh",$70.00 
KIEHL'S SINCE 1851,Treatments,"-11kDa Hyaluronic Acid: Delivers hydration, helping skin retain moisture for improved resiliency, suppleness, and visible bounce.
-Adaptogenic Herbal Complex: A proprietary blend of adaptogens—red ginseng root, holy basil, and Schisandra berry—that wo",$52.00 
ORIGINS,Treatments,"-Marine Algae Complex: Hydrates, softens, and smooths skin.

Water, Butylene Glycol, Glycerin, Ectoin, Gellidiela Acerosa (Algae) Extract, Camellia Sinensis (Green Tea) Leaf Extract, Chamomilla Recutita (Matricaria) Extract, Hypnea Musciformis (Algae) Ext",$24.00 
PERRICONE MD,Treatments,"Caprylic/Capric Triglyceride, Dicaprylyl Carbonate, Dextrin Palmitate, Oryza Sativa (Rice) Bran Oil, Sorbitan Sesquioleate, Fragrance, Persea Gratissima (Avocado) Oil, Hydrogenated Vegetable Oil, Phenoxythenol, Diethylhexyl Syringylidenemalonate, Cocos Nucifera (Coconut) Oil, Carthamus Tinctorius (Safflower) Seed Oil, Olea Europaea (Olive) Leaf Extract, Olea Europaea (Olive) Fruit Oil, Camellia Sinensis Leaf Extract, Caprylic/Capric Triglyceride, Tetrahydrodiferuloylmethane, Tetrahydrodemethoxydiferulolylmethane, Tetrahydrobisdemethoxydiferulolymethane, Water, Glycerin, Lecithin, Tocopheryl Acetate.",$38.00 
PRIMERA,Treatments,"-Silver Birch Bud Extract: Calms and conditions.
-Plum Extract: Alleviates irritation and soothes dryness.

Water, Propanediol, Glycerin,1,2-Hexanediol, Xanthan Gum, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Glyceryl Caprylate, Prunus Mumefruit Extra",$35.00 
SEPHORA COLLECTION,Treatments,"-1% Salicylic Acid (BHA): Penetrates pores and helps to decongest skin and clear acne blemishes.
-2% Glycolic Acid (AHA): Helps to support the body’s natural cell turnover rate and provides chemical exfoliation.
-0.5% Niacinamide: Helps with brightening",$12.00 
LANCER SKINCARE,Treatments,"-Asian Botanical Blend (Evodia Fruit and Buchu Leaf Extracts): Helps maintain even skin tone and luminosity, improves fineness of texture, and balances sebum production to mattify shiny patches.
-Oat Kernel Extract: Provides an immediate smoothing and lif",$95.00 
GUERLAIN,Treatments,#NAME?,$345.00 
KENZOKI,Treatments,,$107.00 
DR. JART+,Treatments,"-Papain: Softens skin texture.
-Betaine Salicylic Acid: Exfoliates skin.
-AHA Complex: Grape, orange, apple, lime, and lemon extracts help to even out skin tone and support natural cell turn over.
-Allatoin: Moisturizes skin.

STEP 01: Peeling Essence:
Ri",$9.00 
YVES SAINT LAURENT,Treatments,#NAME?,$70.00 
DR ROEBUCK'S,Treatments,"-Gatuline-In-Tense: A powerful, plant-derived ingredient that helps reduce the appearance of fine lines and wrinkles.
-Peptides: Help target the loss of the look of firmness and elasticity.
-Amino Acids: Help firm the look of skin.

Purified Water, Glycer",$60.00 
PROACTIV,Treatments,"Water, Alcohol Denat., Peg-40 Hydrogenated Castor Oil, Polysorbate 20, Hippophae Rhamnoides Oil, Hydroxyethylcellulose, Sodium Metabisulfite, Sodium Sulfite, Disodium Edta, Citric Acid, 1,2-Hexanediol, Caprylyl Glycol, Fragrance.",$50.00 
YVES SAINT LAURENT,Treatments,#NAME?,$70.00 
YVES SAINT LAURENT,Treatments,"-100-Percent Pure Firming Peptide: Helps visibly smooth, nurture, and hydrate skin.
-Barbary Fig: Contains antioxidants that support natural skin density and smoothness.

Aqua / Water, Butylene Glycol, Glycerin, Bis-Peg-18 Methyl Ether Dimethyl Silane, Me",$70.00 
THE ORDINARY,Treatments,Ascorbic Acid.,$5.80 
THE ORDINARY,Treatments,"""Buffet"":
-Matrixyl 3000 and Matrixyl Synthe'6 peptide complexes: Help to reduce the looks of lines, wrinkles and surface irregularities.

Water, Glycerin, Lactococcus Ferment Lysate, Acetyl Hexapeptide-8, Pentapeptide-18, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-38, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Acetylarginyltryptophyl Diphenylglycine, Sodium Hyaluronate Crosspolymer, Sodium Hyaluronate, Allantoin, Glycine, Alanine, Serine, Valine, Isoleucine, Proline, Threonine, Histidine, Phenylalanine, Arginine, Aspartic Acid, Trehalose, Fructose, Glucose, Maltose, Urea, Sodium PCA, PCA, Sodium Lactate, Citric Acid, Hydroxypropyl Cyclodextrin, Sodium Chloride, Sodium Hydroxide, Butylene Glycol, Pentylene Glycol, Acacia Senegal Gum, Xanthan Gum, Carbomer, Polysorbate 20, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Trisodium Ethylenediamine Disuccinate, Ethoxydiglycol, Sodium Benzoate, Caprylyl Glycol, Ethylhexylglycerin, Phenoxyethanol, Chlorphenesin.

Granactive Retinoid 2% Emulsion:
-Granactive Retinoid: Offers a multifold protection against signs of aging more concentrated than retinol, retinyl palmitate and nearly all other forms of non-prescription retinoid.

Water, Glycerin, Ethyl Linoleate, Propanediol, Caprylic/Capric Triglyceride, Dimethyl Isosorbide, Cetearyl Isononanoate, Bisabolol, Hydroxypinacolone Retinoate, Retinol, Tasmannia Lanceolata Fruit/Leaf Extract, Inulin Lauryl Carbamate, Glyceryl Stearate, Ceteareth-12, Ceteareth-20, Cetearyl Alcohol, Carrageenan, Xanthan gum, Acacia Senegal Gum, Cetyl Palmitate, Sucrose Laurate, Polysorbate 20, Isoceteth-20, Behentrimonium Chloride, Trisodium Ethylenediamine Disuccinate, Disodium EDTA, Dehydroacetic Acid, Benzoic Acid, Ethylhexylglycerin, Phenoxyethanol, Chlorphenesin.

Natural Moisturizing Factors:
Natural Moisturizing Factors: Dermal Lipids (Phospholids, Alpha/Beta/Gamma Fatty Acids, Triglycerides, Sterols And Sterol Esters, Ceramide Precursors): Protect the outer layer of skin and offer lasting hydration with continued use.
-Urea, Allantoin, Sodium PCA, Glycerin and 11 Amino Acids (Arginine, Aspartic Acid, Glycine, Alanine, Serine, Valine, Isoleucine, Proline, Threonine, Histidine, Phenylalanine): Support dermal water density for intense lightweight hydration and comfort

Water, Caprylic/Capric Triglyceride, Cetyl Alcohol, Propanediol, Stearyl Alcohol, Glycerin, Sodium Hyaluronate, Arginine, Aspartic Acid, Glycine, Alanine, Serine, Valine, Isoleucine, Proline, Threonine, Histidine, Phenylalanine, Glucose, Maltose, Fructose, Trehalose, Sodium PCA, PCA, Sodium Lactate, Urea, Allantoin, Linoleic Acid, Oleic Acid, Phytosteryl Canola Glycerides, Palmitic Acid, Stearic Acid, Lecithin, Triolein, Tocopherol, Carbomer, Isoceteth-20, Polysorbate 60, Sodium Chloride, Citric Acid, Trisodium Ethylenediamine Disuccinate, Pentylene Glycol, Triethanolamine, Sodium Hydroxide, Phenoxyethanol, Chlorphenesin.",$29.00 
THE ORDINARY,Treatments,"-Vitamin C: Works as a brightening antioxidant.

Water, Coco Caprylate/Caprate, Magnesium Ascorbyl Phosphate, Isodecyl Neopentanoate, Plukenetia Volubilis Seed Oil, Coconut Alkanes, Disteardimonium Hectorite, Polyglyceryl-3 Diisostearate, Polyglycerol-3 P",$9.60 
THE ORDINARY,Treatments,"Aqua (Water), Lactic Acid, Glycerin, Pentylene Glycol, Propanediol, Sodium Hyaluronate Crosspolymer, Tasmannia Lanceolata Fruit/Leaf Extract, Acacia Senegal Gum, Xanthan Gum, Isoceteth-20, Trisodium Ethylenediamine Disuccinate, Sodium Hydroxide, Ethylhexylglycerin, 1,2-Hexanediol, Caprylyl Glycol.",$6.50 
DR. LARA DEVGAN SCIENTIFIC BEAUTY,Treatments,"-High-Potency Vitamin C: Fades the appearance of brown spots and fine lines.
-Vitamin E: Soothes skin and reduces the appearance of fine lines.
-Ferulic Acid: Helps protect the skin from UV rays.

L-Ascorbic Acid (Vitamin C) 15 %, dl-Tocopherol (Vitamin E",$145.00 
DR. LARA DEVGAN SCIENTIFIC BEAUTY,Treatments,"-Mixed-Molecular-Weight Hyaluronic Acid: Hydrates, softens, and nourishes the skin, reducing the appearance of fine lines.
-Vitamin B3: Improves the look of firmness, texture, and luster of the skin.
-Vitamin B5: Supports natural elastin and visibly reduc",$245.00 
LAWLESS,Treatments,"-Pentapeptide-59: helps to reduce signs of sensitization, including visibly reducing redness.
-Rosehip Seed Oil: Packed with Vitamins A and C to support natural skin elasticity, hydration, and healing.
-Sea BuckThorn Oil: Rich in antioxidants like Vitamin",$48.00 
ALGENIST,Treatments,"-Alguronic Acid: Patented regenerative compound produced from microalgae and proven in scientific testing to improve the appearance of firmness which results in more toned and younger-looking skin.
-Microalgae Oil: Clinically proven to keep the skin hydra",$85.00 
ALPYN BEAUTY,Treatments,"-Vitamin C, Bearberry Leaf, and Licorice Root Extract: An effective and powerful trio that visibly brightens skin and helps reduce the appearance of dark spots and hyperpigmentation.
-Azelaic, Glycolic, Linoleic, and Lactic Acids: Brighten the complexion�",$68.00 
ORIGINS,Treatments,"Water; Rosa Damascena (Rose) Flower Water, Mentha Piperita (Peppermint) Leaf Water, Rosmarinus Officinalis (Rosemary) Leaf Water, Mentha Piperita (Peppermint) Leaf Oil*, Ocimum Basilicum (Basil) Oil*, Eucalyptus Dives (Piperitol) Oil*, Citral, Linalool, Eugenol, Limonene, Bis-Peg-18 Methyl Ether Dimethyl Silane, Methyl Gluceth-20, Glyceryl Polymethacrylate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Oleth-3, Glycereth-26, Sorbitan Stearate, Oleth-5, Oleth-10 Phosphate, Butylene Glycol, Ethylhexyl Hydroxystearate, Ethylhexylglycerin, Polysorbate 60, Caprylyl Glycol, Peg-150 Distearate, Cetyl Alcohol, Hexylene Glycol, Potassium Phosphate, Potassium Carbomer, Xanthan Gum, Carbomer, Potassium Sorbate, Phenoxyethanol * Essential Oil
Please be aware that ingredient lists may change or vary from time to time.� Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$15.00 
