Name,Type,Ingredients,Price
MILK MAKEUP,Clean skin care,"Water, Butylene Glycol, Sodium Stearate, Bis-PEG-18 Methyl Ether Dimethyl Silane, Glycerin, Sodium C14-C16 Olefin Sulfonate, Lavandula Angustifolia (Lavender) Flower Water, Cocamidopropyl Betaine, Quaternium-90 Sepiolite, Stearic Acid, Phenoxyethanol, Sodium Polyacrylate, Lactobacillus/Leuconostoc/Acetobacter/Kluyveromyces/Saccharomyces, Camellia Sinensis Leaf Powder, Laminaria (Algae) Extract, Macrocystis Pyrifera Extract, Quaternium-90 Montmorillonite, Chlorphenesin, Fragrance, Yellow 5/CI 19140, Green 3/CI 42053.",$15.00 
SOBEL SKIN RX,Clean skin care,"-AHA/Glycolic Acid: Help exfoliates and purifies skin.
-Allantoin, Aloe and Chamomile Extracts: Calm and sooth irritation.

Purified Water, Glycolic Acid, Cocamidopropyl Betaine, Allantoin, Aloe Barbadnesis Leaf Extract, Chamomile Extract, PEG-150 Pentaer",$42.00 
PRIMERA,Clean skin care,"-Salicylic Acid: Buffs away dead skin cells to keep skin clear.

Water, Methylglucamine, Lauric Acid, Peg-8, Myristic Acid,Olive Oil Peg-8 Esters, Sodium Cocoamphoacetate, Cocamidopropyl Betaine, Peg-60 Hydrogenated Castor Oil, Fragrance/ Parfum, Phenoxye",$25.00 
PRIMERA,Clean skin care,"-Silver Birch Bud Extract: Calms and conditions skin.
-Coconut-Derived Cleansing Agents: Gets rid of buildup to help skin look healthy and fresh.

Water, Glycerin, Lauryl Glucoside, Cocamidopropyl Betaine,1,2-Hexanediol, Sodium Chloride, Citric Acid, Glyc",$20.00 
VITRUVI,Clean skin care,100% Organic Eucalyptus Essential Oil.,$13.00 
DR ROEBUCK'S,Clean skin care,"-Hyaluronic Acid: Helps to smooth and plump the look of skin, retain moisture, and decrease the appearance of fine lines.
-Peptides: Help plump the look of skin.
-Co-enzyme Q10: Helps improve the look of skin firmness.

Water, Betaine, Propanediol, Glycer",$60.00 
MOON JUICE,Clean skin care,"-Schisandra Berry Extract: Helps to improve skin elasticity while providing antioxidant protection.
-Bulgarian Rose Essential Oil: Has an arousing scent and soothes skin.
-Vitamin E: Helps keep skin soft and supple.

Prunus Amygdalus Dulcis (Sweet Almond)",$48.00 
OMOROVICZA,Clean skin care,"-Hungarian Moor Mud: Contains calcium and magnesium carbonates to gently cleanse, dissolve waterproof makeup, and soothe skin.
-Orange Blossom, Rose, and Sage Waters: Balance and tone the look of skin while providing long-lasting hydration.
-Omorovicza He",$40.00 
PRIMERA,Clean skin care,"-Alpine Berry Complex™: Moisturizes
-Hyaluronic Acid: Hydrates
-Artemisia Extract: Helps strengthen the skin's moisture barrier.

Water, Butylene Glycol, Dipropylene Glycol, Glycerin, 1,2-Hexanediol, Betaine, Ppg-13-Decyltetradeceth-24, Glyceryl Polymet",$35.00 
MOON JUICE,Clean skin care,"-Adaptogenic Reishi: Helps protect skin against stressors, reducing the signs of inflammation, supporting skin’s resilience, and helping to improve barrier function*.
-Silver Ear Mushroom: This hydrating super mushroom can hold up to 500 times its weigh",$32.00 
PRIMERA,Clean skin care,"-Watercress Sprout Extract: Increases glow and is a rich source of antioxidants.
-Artemisia Extract: Helps soothe and purify

Water, Butylene Glycol, Dimethicone, Glycerin, Squalane, Niacinamide, 1,2-Hexanediol, Cetearyl Alcohol,Artemisia Princeps Leaf Wa",$55.00 
BOSCIA,Clean skin care,"-Vitamin B12: Retains moisture which aids in balancing hydration of skin while boosting circulation for a healthy glow.
-Squalane: Replenishes moisture to the skin’s moisture barrier while protecting against free radicals.
-Apricot Kernel Oil: Contains ",$46.00 
KORRES,Clean skin care,"-Wild Rose Oil: A precious heritage ingredient from the Korres Herbal Apothecary delivers maximum moisture and plumpness to the skin from the rich source of fatty acids.
-Three Physical Exfoliators: Rice grains, cherry powder, and plant extracts for a nat",$28.00 
REN CLEAN SKINCARE,Clean skin care,"Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$42.00 
BELIF,Clean skin care,"-Saint John's Wort: Helps to keep skin healthy-looking and clear.
-Burdock: Leaves skin soft and supple.
-Dill: Soothes and calms skin.

Water, Dipropylene Glycol, Eucalyptus Globulus Leaf Extract***, Olive Oil PEG-7 Esters, PEG-6 Caprylic/Capric Glycerid",$26.00 
PRIMERA,Clean skin care,"-Seaberry: Provides deep moisture and nourishment.
-Meadowfoam Seed Oil: Hydrates.
-Murumuru Butter: Helps protect skin barrier.

Hydrogenated Polyisobutene, Phytosteryl Isostearyl Dimer Dilinoleate, Limnanthes Alba (Meadowfoam) Seed Oil, Phytosteryl/Isos",$18.00 
DR. BARBARA STURM,Clean skin care,"-Extracts of Magnolia and Enantia Chlorantha (African Whitewood) Bark: Refine pores, reduce sebum flow and provide intense hydration.
-Lumicol: Evens out skin tone and lends the complexion a fresh and even glow.
-Telovitin: Provides anti-aging benefits.

",$230.00 
DR ROEBUCK'S,Clean skin care,"Dr. Roebuck's No Worries Hydrating Face Moisturizer: Purified Water, Macadamia Ternifolia Seed Oil, Glycerin, Glyceryl Stearate, Sodium Polyacrylate, Sodium Hyaluronate, Glyceryl Caprylate, Cetearyl Glucoside, Cetearyl Alcohol, Tocopheryl Acetate (Vitamin E), Polyethylene Glycol, Stearic Acid, Lavandula Angustifolia (Lavender) Oil, Rosa Canina (Rose Hip) Fruit Oil, Sodium Benzoate.

Dr. Roebuck's Bondi Hydrating Mist:
Australian Pure Spring Water, Aloe Barbadensis Leaf Juice (Organic Aloe Vera), Glycerin, Niacinamide (Vitamin B3), Decyl Glucoside, Cucumis Sativus Fruit Extract (Cucumber Extract), Terminalia Ferdinandiana Fruit Extract (Kakadu Plum Extract), Dehydroacetic Acid, Benzyl Alcohol, Coconut Fragrance.

SUPERGOOP! 100% Mineral Smooth & Poreless Matte Screen SPF 40:
-Titanium Dioxide 0.7% and Zinc Oxide 17%: Sun protection.

Cyclopentasiloxane, Coco-Caprylate, Isododecane, Coco-Caprylate/Caprate, Dimethicone Crosspolymer, Silica Dimethyl Silylate, Dimethicone/Bis-Isobutyl PPG-20 Crosspolymer, Argania Spinosa Kernel Oil, Tocopheryl Acetate, C12-15 Alkyl Benzoate, Polyglyceryl-3 Polyricinoleate, Dimethicone, Iron Oxides (CI 77492), Water (Aqua), Isostearic Acid, Propanediol, Ethylhexylglycerin, PEG/PPG-18/18 Dimethicone, Bisabolol, Alumina, Hydrogen Dimethicone, Iron Oxides (CI 77491), Polyhydroxystearic Acid, Iron Oxides (CI 77499), Buddleja Officinalis Flower Extract, Triethoxycaprylylsilane, Hydrangea Arborescens Root Extract, Morus Alba Root Extract, Polysorbate 20, Resveratrol, Scutellaria Lateriflora Extract, Caprylyl Glycol, Hexylene Glycol, Pentapeptide-21.

HUM NUTRITION Collagen POP + Vitamin C Dissolvable Tablets:
Premium Marine Collagen, Vitamin C (Ascorbic Acid), Sodium Bicarbonate, Potassium Bicarbonate, Citric Acid, Natural Flavors, Corn Starch, Monkfruit, Stevia, Rose Petals.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$44.00 
EDIBLE BEAUTY,Clean skin care,"-Snowflower Seed: Brightens dark spots, enhances luminosity, soothes redness, and supports natural cell renewal.
-Kakau Plum Seed Oil: Contains the world's highest concentration of nutrient-available vitamin C to bolster skin's natural defenses, support c",$57.00 
BOSCIA,Clean skin care,"Cetyl Ethylhexanoate, Olea Europaea (Olive) Oil, Polyglyceryl-10 Diisostearate, PEG-20 Glyceryl Triisostearate, Hydrogenated Polyisobutene, Glyceryl Behenate/Eicosadioate, Persea Gratissima (Avocado) Oil, Isostearic Acid, Tocopheryl Acetate, Eucalyptus Globulus Leaf Oil, Menthol, Melia Azadirachta Leaf Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Rosa Canina Fruit Oil, Melia Azadirachta Flower Extract, Amino Esters-1, Carthamus Tinctorius (Safflower) Seed Oil, Butylene Glycol, Water, Coccinia Indica Fruit Extract, Solanum Melongena (Eggplant) Fruit Extract, Camellia Sinensis Leaf Extract, Aloe Barbadensis Flower Extract, Camellia Oleifera Leaf Extract, Lawsonia Inermis (Henna) Extract, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract, Ocium Basilicum (Basil) Extract, Simmondsia Chinensis (Jojoba) Seed Extract, Ocimum Sanctum Leaf Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$10.00 
ALPHA-H,Clean skin care,"-Juveleven Hexapeptide: Stimulates repair assisting to stop cellular ageing in skin and helps to repair DNA damage in cells.
-Snap 8 Octopeptide: Relaxes expression lines and reduces the depth of wrinkles caused by the contraction of muscles from facial e",$80.00 
OMOROVICZA,Clean skin care,"-Sea Blackthorn Berry, Rosehip, and Sweet Almond Oils: Hydrate and protect against free radicals.
-Bakuchiol: Acts as a naturally derived alternative to retinol, extracted from the bakuchi seed to address fine lines and wrinkles.
-Winged Kelp Extract: Del",$120.00 
ALPHA-H,Clean skin care,"-Retinyl Propionate: Helps to encourage a low level of cellular repair.
-Retinol: Encourages surface exfoliation and skin cell renewal.

Water, Glycerin, Methyl Gluceth-20, Polysorbate 80, Polyacrylate Crosspolymer-6, Phenoxyethanol, Squalane, Retinol, Po",$55.00 
DR. BARBARA STURM,Clean skin care,"-Extracts of Cress Sprouts: Support the reduction of melanin production, brighten skin, and combat the formation of dark and yellowish spots.
-Ginseng Extract: Supports the skin's own defenses against UV-induced environmental stress.
-Vitamin E: Protects ",$205.00 
